Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;05/12/2022;16:00:00;5.808,084;5.820,671;5.805,347;5.813,556;8.078.145.455,96;138.982
WDOFUT;05/12/2022;15:00:00;5.791,119;5.808,084;5.788,930;5.808,084;8.090.175.434,88;139.536
WDOFUT;05/12/2022;14:00:00;5.790,571;5.795,497;5.776,890;5.791,119;11.142.178.676,97;192.538
WDOFUT;05/12/2022;13:00:00;5.782,362;5.794,949;5.779,626;5.790,024;12.122.513.144,50;209.498
WDOFUT;05/12/2022;12:00:00;5.772,512;5.792,213;5.769,228;5.781,815;23.676.637.004,30;409.463
WDOFUT;05/12/2022;11:00:00;5.762,661;5.774,153;5.747,338;5.771,964;25.133.338.881,06;436.183
WDOFUT;05/12/2022;10:00:00;5.771,964;5.779,626;5.749,527;5.763,208;27.656.588.015,69;479.810
WDOFUT;05/12/2022;09:00:00;5.729,278;5.775,248;5.723,805;5.771,417;30.226.528.943,99;524.712
WDOFUT;02/12/2022;18:00:00;5.745,696;5.748,979;5.741,865;5.742,960;1.551.279.965,77;27.002
WDOFUT;02/12/2022;17:00:00;5.738,581;5.746,790;5.738,034;5.745,696;3.169.309.079,94;55.180
WDOFUT;02/12/2022;16:00:00;5.748,979;5.751,716;5.736,940;5.738,034;4.865.300.375,30;84.692
WDOFUT;02/12/2022;15:00:00;5.739,129;5.750,621;5.730,373;5.748,979;7.176.123.975,03;125.083
WDOFUT;02/12/2022;14:00:00;5.737,487;5.741,318;5.726,542;5.739,129;8.694.864.492,74;151.602
WDOFUT;02/12/2022;13:00:00;5.760,472;5.764,850;5.730,373;5.737,487;14.959.929.558,30;260.232
WDOFUT;02/12/2022;12:00:00;5.714,502;5.769,228;5.705,199;5.759,925;29.100.532.565,01;507.230
WDOFUT;02/12/2022;11:00:00;5.717,786;5.722,711;5.694,253;5.713,955;31.724.320.979,59;555.800
WDOFUT;02/12/2022;10:00:00;5.702,462;5.764,850;5.699,726;5.717,786;42.352.900.017,63;738.832
WDOFUT;02/12/2022;09:00:00;5.706,840;5.716,691;5.683,855;5.703,010;25.249.663.134,71;443.107
WDOFUT;01/12/2022;18:00:00;5.717,786;5.717,786;5.707,935;5.711,766;2.091.261.882,08;36.601
WDOFUT;01/12/2022;17:00:00;5.723,805;5.726,542;5.714,502;5.717,238;5.383.373.256,55;94.098
WDOFUT;01/12/2022;16:00:00;5.716,144;5.735,298;5.714,502;5.723,258;11.084.633.072,78;193.616
WDOFUT;01/12/2022;15:00:00;5.721,069;5.724,900;5.704,651;5.716,144;15.781.297.377,95;276.172
WDOFUT;01/12/2022;14:00:00;5.711,766;5.728,731;5.696,442;5.720,522;18.642.512.634,83;326.421
WDOFUT;01/12/2022;13:00:00;5.710,671;5.715,597;5.699,726;5.711,218;15.840.887.747,19;277.495
WDOFUT;01/12/2022;12:00:00;5.695,348;5.737,487;5.689,875;5.710,671;27.842.450.895,90;487.092
WDOFUT;01/12/2022;11:00:00;5.732,014;5.735,845;5.684,950;5.695,348;31.547.311.111,82;552.880
WDOFUT;01/12/2022;10:00:00;5.737,487;5.742,412;5.714,502;5.732,014;31.717.932.848,26;553.778
WDOFUT;01/12/2022;09:00:00;5.715,597;5.743,507;5.702,462;5.737,487;26.928.053.019,67;469.989
WDOFUT;30/11/2022;18:00:00;5.714,502;5.716,691;5.696,990;5.707,935;3.965.683.746,38;69.471
WDOFUT;30/11/2022;17:00:00;5.725,447;5.727,636;5.704,651;5.714,502;13.060.954.079,15;228.549
WDOFUT;30/11/2022;16:00:00;5.740,771;5.741,865;5.719,427;5.724,900;15.363.666.681,56;268.059
WDOFUT;30/11/2022;15:00:00;5.780,721;5.784,551;5.724,353;5.740,223;34.806.674.307,32;605.162
WDOFUT;30/11/2022;14:00:00;5.786,193;5.797,686;5.780,721;5.780,721;15.537.853.266,84;268.284
WDOFUT;30/11/2022;13:00:00;5.792,213;5.797,686;5.779,079;5.785,646;16.797.089.591,53;290.184
WDOFUT;30/11/2022;12:00:00;5.812,462;5.820,671;5.782,910;5.792,760;31.446.646.530,93;542.010
WDOFUT;30/11/2022;11:00:00;5.848,034;5.849,128;5.809,178;5.812,462;27.201.157.207,53;466.853
WDOFUT;30/11/2022;10:00:00;5.835,994;5.854,054;5.828,880;5.848,034;28.694.705.270,44;491.295
WDOFUT;30/11/2022;09:00:00;5.795,497;5.842,014;5.774,701;5.835,447;33.845.632.741,68;582.912
WDOFUT;29/11/2022;18:00:00;5.824,614;5.824,614;5.808,084;5.808,084;2.439.771.647,64;41.951
WDOFUT;29/11/2022;17:00:00;5.827,920;5.835,083;5.819,655;5.824,614;8.395.681.223,15;144.117
WDOFUT;29/11/2022;16:00:00;5.821,859;5.835,634;5.820,206;5.827,920;7.651.501.513,53;131.314
WDOFUT;29/11/2022;15:00:00;5.833,981;5.835,634;5.819,104;5.822,410;12.628.329.278,99;216.707
WDOFUT;29/11/2022;14:00:00;5.835,634;5.847,756;5.826,267;5.833,981;14.956.732.864,65;256.256
WDOFUT;29/11/2022;13:00:00;5.841,695;5.852,715;5.818,553;5.835,634;23.907.379.837,46;409.816
WDOFUT;29/11/2022;12:00:00;5.836,736;5.848,307;5.833,981;5.841,695;17.472.571.861,65;299.157
WDOFUT;29/11/2022;11:00:00;5.859,878;5.870,898;5.834,532;5.837,838;26.362.053.757,18;450.643
WDOFUT;29/11/2022;10:00:00;5.856,572;5.867,592;5.843,899;5.859,878;25.388.257.259,18;433.450
WDOFUT;29/11/2022;09:00:00;5.873,653;5.880,816;5.834,532;5.856,021;37.061.913.859,55;632.802
WDOFUT;28/11/2022;18:00:00;5.915,529;5.925,447;5.914,978;5.914,978;2.351.143.464,69;39.714
WDOFUT;28/11/2022;17:00:00;5.914,427;5.928,753;5.911,121;5.915,529;8.465.633.411,42;142.972
WDOFUT;28/11/2022;16:00:00;5.916,631;5.917,733;5.910,570;5.914,427;5.526.375.566,51;93.444
WDOFUT;28/11/2022;15:00:00;5.907,264;5.921,039;5.898,448;5.916,631;11.824.820.289,54;200.052
WDOFUT;28/11/2022;14:00:00;5.920,488;5.933,712;5.897,346;5.906,713;14.722.179.662,49;248.984
WDOFUT;28/11/2022;13:00:00;5.923,794;5.929,855;5.916,080;5.920,488;8.505.245.054,44;143.617
WDOFUT;28/11/2022;12:00:00;5.943,629;5.947,486;5.922,141;5.924,345;15.231.402.392,14;256.605
WDOFUT;28/11/2022;11:00:00;5.927,651;5.953,547;5.917,182;5.943,629;27.782.980.024,72;468.101
WDOFUT;28/11/2022;10:00:00;5.929,304;5.946,384;5.916,080;5.927,100;30.078.241.316,31;506.972
WDOFUT;28/11/2022;09:00:00;5.980,546;5.989,913;5.927,100;5.928,753;36.874.054.663,62;620.206
WDOFUT;25/11/2022;18:00:00;5.954,649;5.983,852;5.954,098;5.966,220;1.928.787.885,64;32.327
WDOFUT;25/11/2022;17:00:00;5.964,567;5.968,975;5.944,731;5.954,649;6.135.743.108,42;103.028
WDOFUT;25/11/2022;16:00:00;5.970,628;5.975,036;5.959,057;5.964,567;6.709.917.613,99;112.481
WDOFUT;25/11/2022;15:00:00;5.941,976;5.983,852;5.936,467;5.971,179;17.687.234.264,44;296.505
WDOFUT;25/11/2022;14:00:00;5.940,323;5.973,383;5.931,508;5.941,425;32.116.447.982,67;539.745
WDOFUT;25/11/2022;13:00:00;5.911,121;5.947,486;5.897,346;5.940,323;22.791.376.000,72;384.899
WDOFUT;25/11/2022;12:00:00;5.908,917;5.925,998;5.907,264;5.911,672;15.026.991.463,64;253.984
WDOFUT;25/11/2022;11:00:00;5.913,325;5.913,325;5.895,142;5.909,468;21.646.880.034,05;366.613
WDOFUT;25/11/2022;10:00:00;5.869,796;5.917,733;5.867,041;5.913,876;32.826.741.664,87;556.586
WDOFUT;25/11/2022;09:00:00;5.866,490;5.889,081;5.851,613;5.870,347;29.569.557.006,65;503.752
WDOFUT;24/11/2022;18:00:00;5.862,082;5.873,653;5.854,919;5.865,388;1.779.464.043,76;30.361
WDOFUT;24/11/2022;17:00:00;5.858,776;5.863,184;5.854,919;5.862,082;1.842.610.222,51;31.451
WDOFUT;24/11/2022;16:00:00;5.856,572;5.864,837;5.854,919;5.858,776;2.668.134.433,23;45.530
WDOFUT;24/11/2022;15:00:00;5.872,551;5.874,755;5.852,164;5.857,123;8.026.497.908,96;136.912
WDOFUT;24/11/2022;14:00:00;5.876,408;5.893,489;5.868,143;5.873,102;11.273.723.629,44;191.730
WDOFUT;24/11/2022;13:00:00;5.861,531;5.881,367;5.853,266;5.876,408;10.142.296.154,06;172.928
WDOFUT;24/11/2022;12:00:00;5.859,327;5.870,347;5.848,307;5.860,980;16.458.006.104,16;280.925
WDOFUT;24/11/2022;11:00:00;5.865,939;5.872,000;5.848,307;5.859,327;24.224.171.779,55;413.441
WDOFUT;24/11/2022;10:00:00;5.873,102;5.888,530;5.863,735;5.866,490;20.301.935.496,09;345.488
WDOFUT;24/11/2022;09:00:00;5.867,041;5.885,775;5.849,960;5.872,551;33.536.799.084,08;571.353
WDOFUT;23/11/2022;18:00:00;5.902,856;5.931,508;5.902,856;5.923,243;2.721.697.092,11;46.026
WDOFUT;23/11/2022;17:00:00;5.925,998;5.937,569;5.902,856;5.903,407;10.283.968.037,19;173.657
WDOFUT;23/11/2022;16:00:00;5.955,200;5.962,363;5.906,713;5.926,549;24.463.958.946,15;412.423
WDOFUT;23/11/2022;15:00:00;5.941,425;5.959,057;5.939,772;5.954,649;11.596.781.524,59;194.964
WDOFUT;23/11/2022;14:00:00;5.950,792;5.959,608;5.932,059;5.940,874;15.883.659.334,17;267.240
WDOFUT;23/11/2022;13:00:00;5.943,629;5.964,567;5.937,018;5.950,241;19.168.497.787,90;322.135
WDOFUT;23/11/2022;12:00:00;5.941,976;5.953,547;5.919,937;5.943,078;22.600.287.645,82;380.652
WDOFUT;23/11/2022;11:00:00;5.957,955;5.966,220;5.937,569;5.941,976;26.818.485.673,29;450.398
WDOFUT;23/11/2022;10:00:00;5.940,874;5.972,832;5.932,059;5.957,404;35.613.483.508,52;598.407
WDOFUT;23/11/2022;09:00:00;5.898,448;5.949,690;5.897,897;5.940,323;30.353.402.753,93;511.956
WDOFUT;22/11/2022;18:00:00;5.920,488;5.923,243;5.912,223;5.912,223;1.490.207.250,50;25.177
WDOFUT;22/11/2022;17:00:00;5.936,467;5.939,221;5.908,366;5.920,488;10.936.853.586,78;184.662
WDOFUT;22/11/2022;16:00:00;5.916,631;5.960,159;5.916,080;5.936,467;23.274.571.589,50;391.997
WDOFUT;22/11/2022;15:00:00;5.916,080;5.922,692;5.898,448;5.916,080;13.052.448.055,81;220.768
WDOFUT;22/11/2022;14:00:00;5.912,223;5.917,733;5.896,244;5.915,529;14.037.023.907,47;237.576
WDOFUT;22/11/2022;13:00:00;5.903,407;5.918,284;5.898,448;5.912,223;14.675.174.225,93;248.363
WDOFUT;22/11/2022;12:00:00;5.897,346;5.908,366;5.884,673;5.903,407;23.013.355.051,64;390.257
WDOFUT;22/11/2022;11:00:00;5.877,510;5.925,447;5.852,164;5.897,897;39.623.718.276,41;672.164
WDOFUT;22/11/2022;10:00:00;5.863,184;5.898,448;5.852,164;5.878,061;40.450.756.798,52;688.412
WDOFUT;22/11/2022;09:00:00;5.863,735;5.869,796;5.830,124;5.863,184;37.697.296.111,78;644.475
WDOFUT;21/11/2022;18:00:00;5.863,735;5.876,959;5.862,082;5.876,408;3.097.795.326,35;52.795
WDOFUT;21/11/2022;17:00:00;5.867,041;5.869,796;5.858,225;5.863,735;7.203.090.532,86;122.815
WDOFUT;21/11/2022;16:00:00;5.864,837;5.872,551;5.857,123;5.866,490;9.815.608.980,77;167.344
WDOFUT;21/11/2022;15:00:00;5.890,734;5.890,734;5.852,715;5.864,837;19.177.285.719,88;326.897
WDOFUT;21/11/2022;14:00:00;5.890,183;5.896,244;5.874,204;5.891,285;16.897.507.569,35;287.196
WDOFUT;21/11/2022;13:00:00;5.911,672;5.918,284;5.883,020;5.890,183;21.900.675.261,46;371.186
WDOFUT;21/11/2022;12:00:00;5.891,285;5.928,753;5.883,571;5.911,121;25.025.814.413,15;423.275
WDOFUT;21/11/2022;11:00:00;5.872,000;5.902,856;5.869,796;5.891,836;31.049.943.978,38;527.298
WDOFUT;21/11/2022;10:00:00;5.872,000;5.878,612;5.851,613;5.872,000;30.364.740.611,51;517.790
WDOFUT;21/11/2022;09:00:00;5.948,588;5.949,690;5.860,980;5.872,000;44.687.991.956,63;758.694
WDOFUT;18/11/2022;18:00:00;5.941,976;5.950,241;5.935,916;5.937,569;2.137.108.556,43;35.958
WDOFUT;18/11/2022;17:00:00;5.939,221;5.945,282;5.926,549;5.941,976;7.711.299.820,51;129.899
WDOFUT;18/11/2022;16:00:00;5.944,180;5.945,282;5.922,141;5.939,221;11.492.392.408,78;193.659
WDOFUT;18/11/2022;15:00:00;5.899,550;5.945,833;5.899,550;5.944,180;20.037.021.774,94;338.390
WDOFUT;18/11/2022;14:00:00;5.940,874;5.947,486;5.896,795;5.899,550;24.775.735.455,64;418.413
WDOFUT;18/11/2022;13:00:00;5.897,897;5.952,445;5.892,938;5.940,874;21.859.871.806,95;369.133
WDOFUT;18/11/2022;12:00:00;5.930,957;5.944,731;5.896,244;5.897,346;29.234.102.348,96;493.512
WDOFUT;18/11/2022;11:00:00;5.913,325;5.961,261;5.897,897;5.930,957;41.914.322.202,30;706.497
WDOFUT;18/11/2022;10:00:00;5.892,387;5.933,161;5.887,979;5.913,325;30.637.340.111,75;518.296
WDOFUT;18/11/2022;09:00:00;5.951,894;5.962,914;5.889,632;5.892,387;43.733.164.700,66;739.777
WDOFUT;17/11/2022;18:00:00;5.976,138;6.000,382;5.968,424;5.997,076;3.582.288.871,12;59.843
WDOFUT;17/11/2022;17:00:00;5.975,587;5.985,505;5.954,649;5.976,138;18.281.189.881,95;306.121
WDOFUT;17/11/2022;16:00:00;6.025,728;6.030,687;5.971,179;5.975,036;20.809.628.987,78;346.863
WDOFUT;17/11/2022;15:00:00;6.032,340;6.034,544;6.001,484;6.025,177;18.103.573.134,95;300.706
WDOFUT;17/11/2022;14:00:00;6.034,544;6.047,768;6.019,667;6.032,340;20.024.895.261,04;331.870
WDOFUT;17/11/2022;13:00:00;6.040,054;6.059,339;6.031,238;6.035,095;18.852.242.067,32;311.754
WDOFUT;17/11/2022;12:00:00;6.029,585;6.047,768;6.008,096;6.040,054;22.243.341.304,36;368.856
WDOFUT;17/11/2022;11:00:00;6.056,584;6.065,400;6.007,545;6.029,034;30.616.663.163,10;506.853
WDOFUT;17/11/2022;10:00:00;6.025,177;6.067,604;6.023,524;6.056,033;38.704.952.293,92;639.809
WDOFUT;17/11/2022;09:00:00;6.076,971;6.113,888;6.021,871;6.024,626;62.941.181.442,48;1.038.341
WDOFUT;16/11/2022;18:00:00;5.961,812;5.980,546;5.959,057;5.978,342;2.768.046.993,77;46.378
WDOFUT;16/11/2022;17:00:00;5.950,241;5.965,669;5.945,282;5.961,812;8.262.746.905,15;138.700
WDOFUT;16/11/2022;16:00:00;5.957,955;5.962,914;5.939,221;5.950,241;15.160.139.282,85;254.727
WDOFUT;16/11/2022;15:00:00;5.921,039;5.968,424;5.920,488;5.958,506;26.360.592.683,35;442.971
WDOFUT;16/11/2022;14:00:00;5.919,937;5.925,447;5.891,836;5.921,590;20.315.194.892,11;343.812
WDOFUT;16/11/2022;13:00:00;5.905,060;5.928,202;5.901,203;5.919,937;20.559.228.252,19;347.564
WDOFUT;16/11/2022;12:00:00;5.892,387;5.925,447;5.879,714;5.905,060;34.596.513.024,77;586.178
WDOFUT;16/11/2022;11:00:00;5.870,347;5.900,652;5.845,552;5.892,387;43.419.705.687,24;739.581
WDOFUT;16/11/2022;10:00:00;5.884,122;5.912,774;5.863,184;5.870,347;44.038.287.226,85;748.403
WDOFUT;16/11/2022;09:00:00;5.906,713;5.944,731;5.880,265;5.884,122;47.245.421.868,80;799.165
WDOFUT;14/11/2022;18:00:00;5.890,734;5.906,162;5.885,775;5.903,958;2.204.209.279,23;37.400
WDOFUT;14/11/2022;17:00:00;5.863,735;5.892,387;5.850,511;5.889,632;10.672.145.074,30;181.857
WDOFUT;14/11/2022;16:00:00;5.887,428;5.899,550;5.830,124;5.864,286;24.734.145.868,38;421.880
WDOFUT;14/11/2022;15:00:00;5.874,755;5.889,081;5.870,347;5.887,428;12.971.307.793,61;220.621
WDOFUT;14/11/2022;14:00:00;5.883,571;5.890,734;5.865,388;5.874,755;15.448.050.673,56;262.814
WDOFUT;14/11/2022;13:00:00;5.882,469;5.907,264;5.879,163;5.883,020;18.491.213.636,49;313.804
WDOFUT;14/11/2022;12:00:00;5.896,795;5.905,611;5.875,857;5.883,020;25.019.447.753,94;424.827
WDOFUT;14/11/2022;11:00:00;5.847,756;5.918,835;5.829,573;5.896,244;39.521.631.896,88;672.135
WDOFUT;14/11/2022;10:00:00;5.838,389;5.865,388;5.836,736;5.847,756;30.535.423.495,11;521.959
WDOFUT;14/11/2022;09:00:00;5.906,162;5.922,692;5.817,451;5.838,389;44.182.077.768,43;755.479
WDOFUT;11/11/2022;18:00:00;5.892,938;5.927,651;5.887,979;5.913,325;2.005.702.187,05;34.028
WDOFUT;11/11/2022;17:00:00;5.895,142;5.916,631;5.885,775;5.892,938;8.708.375.069,35;147.525
WDOFUT;11/11/2022;16:00:00;5.906,713;5.912,774;5.890,183;5.895,142;10.394.180.444,25;176.071
WDOFUT;11/11/2022;15:00:00;5.932,610;5.934,263;5.889,632;5.906,713;18.838.568.958,98;318.787
WDOFUT;11/11/2022;14:00:00;5.889,081;5.934,263;5.885,775;5.932,610;18.946.269.393,27;320.733
WDOFUT;11/11/2022;13:00:00;5.830,675;5.891,285;5.824,614;5.888,530;23.446.461.293,81;399.769
WDOFUT;11/11/2022;12:00:00;5.875,857;5.885,775;5.806,431;5.830,675;30.247.836.361,98;517.866
WDOFUT;11/11/2022;11:00:00;5.845,552;5.890,734;5.841,144;5.876,408;28.241.303.460,83;480.925
WDOFUT;11/11/2022;10:00:00;5.944,731;5.949,139;5.832,879;5.845,552;58.366.583.091,82;992.265
WDOFUT;11/11/2022;09:00:00;5.906,713;5.979,995;5.884,122;5.944,180;45.239.162.698,59;759.853
WDOFUT;10/11/2022;18:00:00;5.951,343;5.951,894;5.897,897;5.917,182;4.855.695.791,94;81.957
WDOFUT;10/11/2022;17:00:00;5.969,526;5.972,281;5.925,447;5.951,343;16.732.658.209,05;281.241
WDOFUT;10/11/2022;16:00:00;5.947,486;5.989,913;5.944,731;5.968,975;25.547.140.173,11;428.068
WDOFUT;10/11/2022;15:00:00;5.908,917;5.952,996;5.889,081;5.947,486;24.230.724.478,17;409.282
WDOFUT;10/11/2022;14:00:00;5.895,142;5.922,141;5.886,326;5.908,917;17.709.049.941,32;299.855
WDOFUT;10/11/2022;13:00:00;5.890,183;5.920,488;5.884,673;5.894,591;21.626.196.759,92;366.418
WDOFUT;10/11/2022;12:00:00;5.884,122;5.916,631;5.873,102;5.889,632;27.152.894.925,51;460.586
WDOFUT;10/11/2022;11:00:00;5.858,225;5.929,855;5.839,491;5.883,571;54.191.501.024,37;920.136
WDOFUT;10/11/2022;10:00:00;5.855,470;5.899,550;5.813,043;5.857,123;55.211.540.822,20;942.992
WDOFUT;10/11/2022;09:00:00;5.801,472;5.912,774;5.799,268;5.855,470;63.276.837.545,51;1.078.465
WDOFUT;09/11/2022;18:00:00;5.749,127;5.752,433;5.734,801;5.734,801;2.610.639.005,81;45.422
WDOFUT;09/11/2022;17:00:00;5.733,699;5.751,331;5.710,006;5.749,127;13.096.082.654,94;228.540
WDOFUT;09/11/2022;16:00:00;5.714,414;5.737,005;5.713,863;5.733,148;10.990.546.253,94;191.911
WDOFUT;09/11/2022;15:00:00;5.697,333;5.725,434;5.695,680;5.714,965;17.633.721.041,22;308.667
WDOFUT;09/11/2022;14:00:00;5.696,782;5.710,006;5.690,721;5.697,884;15.874.878.526,61;278.455
WDOFUT;09/11/2022;13:00:00;5.709,455;5.713,863;5.681,905;5.697,333;16.008.349.716,29;280.933
WDOFUT;09/11/2022;12:00:00;5.728,740;5.729,291;5.682,456;5.709,455;30.667.158.375,78;537.279
WDOFUT;09/11/2022;11:00:00;5.716,067;5.740,311;5.697,884;5.728,189;32.164.141.182,07;562.278
WDOFUT;09/11/2022;10:00:00;5.705,047;5.732,597;5.704,496;5.716,067;28.335.009.713,98;495.447
WDOFUT;09/11/2022;09:00:00;5.723,230;5.749,678;5.703,945;5.704,496;37.551.794.634,72;655.323
WDOFUT;08/11/2022;18:00:00;5.696,231;5.701,741;5.683,558;5.698,986;2.011.162.358,74;35.315
WDOFUT;08/11/2022;17:00:00;5.697,333;5.705,047;5.686,313;5.695,680;9.977.610.076,89;175.194
WDOFUT;08/11/2022;16:00:00;5.700,088;5.723,230;5.689,068;5.697,884;18.148.721.544,07;318.107
WDOFUT;08/11/2022;15:00:00;5.705,047;5.725,985;5.684,109;5.699,537;22.797.879.968,96;399.805
WDOFUT;08/11/2022;14:00:00;5.690,721;5.719,373;5.687,966;5.704,496;15.911.207.056,80;278.908
WDOFUT;08/11/2022;13:00:00;5.696,782;5.702,843;5.677,497;5.690,170;18.842.077.182,57;331.055
WDOFUT;08/11/2022;12:00:00;5.719,373;5.721,577;5.690,721;5.697,333;26.230.013.909,41;460.110
WDOFUT;08/11/2022;11:00:00;5.738,107;5.744,168;5.708,353;5.719,373;29.866.334.141,46;521.872
WDOFUT;08/11/2022;10:00:00;5.766,759;5.777,228;5.719,924;5.738,107;37.643.079.273,48;654.912
WDOFUT;08/11/2022;09:00:00;5.730,393;5.807,533;5.727,087;5.766,759;50.503.045.508,17;873.789
WDOFUT;07/11/2022;18:00:00;5.713,863;5.725,434;5.705,598;5.713,312;1.936.671.804,09;33.884
WDOFUT;07/11/2022;17:00:00;5.725,985;5.727,087;5.711,659;5.713,863;8.775.793.839,96;153.460
WDOFUT;07/11/2022;16:00:00;5.664,824;5.729,291;5.661,518;5.726,536;20.161.744.076,45;353.818
WDOFUT;07/11/2022;15:00:00;5.664,824;5.674,191;5.659,865;5.664,824;9.777.735.845,24;172.564
WDOFUT;07/11/2022;14:00:00;5.670,334;5.674,742;5.658,763;5.664,824;13.509.385.365,01;238.417
WDOFUT;07/11/2022;13:00:00;5.663,722;5.679,701;5.660,416;5.670,334;13.795.885.415,08;243.348
WDOFUT;07/11/2022;12:00:00;5.653,804;5.676,395;5.634,519;5.663,171;26.073.816.450,38;460.886
WDOFUT;07/11/2022;11:00:00;5.590,439;5.660,416;5.587,133;5.654,355;38.611.974.329,61;686.836
WDOFUT;07/11/2022;10:00:00;5.625,703;5.631,764;5.588,235;5.590,439;33.984.421.546,17;605.624
WDOFUT;07/11/2022;09:00:00;5.605,316;5.657,110;5.595,398;5.625,703;35.640.070.729,17;632.348
WDOFUT;04/11/2022;17:00:00;5.596,500;5.627,907;5.594,847;5.603,112;12.313.085.374,96;219.485
WDOFUT;04/11/2022;16:00:00;5.567,848;5.597,051;5.567,297;5.596,500;14.121.020.291,09;253.124
WDOFUT;04/11/2022;15:00:00;5.579,419;5.593,194;5.558,481;5.567,848;15.519.839.970,65;278.365
WDOFUT;04/11/2022;14:00:00;5.583,276;5.586,031;5.571,705;5.579,970;9.760.271.900,26;174.984
WDOFUT;04/11/2022;13:00:00;5.588,235;5.594,296;5.578,868;5.583,276;11.511.802.014,95;206.103
WDOFUT;04/11/2022;12:00:00;5.571,705;5.595,949;5.562,889;5.587,684;19.205.593.551,57;344.275
WDOFUT;04/11/2022;11:00:00;5.590,990;5.595,398;5.566,195;5.571,705;32.916.536.340,90;590.009
WDOFUT;04/11/2022;10:00:00;5.592,092;5.599,255;5.568,399;5.591,541;39.800.106.686,17;712.712
WDOFUT;04/11/2022;09:00:00;5.609,173;5.669,783;5.586,582;5.592,092;55.641.517.515,06;989.791
WDOFUT;03/11/2022;17:00:00;5.675,844;5.681,354;5.665,926;5.666,477;6.016.225.728,16;106.043
WDOFUT;03/11/2022;16:00:00;5.669,232;5.679,701;5.662,069;5.675,844;8.566.064.533,94;151.094
WDOFUT;03/11/2022;15:00:00;5.676,946;5.680,252;5.649,396;5.669,232;17.138.242.107,61;302.519
WDOFUT;03/11/2022;14:00:00;5.659,314;5.679,701;5.652,151;5.677,497;13.360.390.623,99;235.871
WDOFUT;03/11/2022;13:00:00;5.653,804;5.670,885;5.649,396;5.659,314;18.143.907.622,94;320.594
WDOFUT;03/11/2022;12:00:00;5.684,109;5.690,721;5.636,723;5.653,804;30.287.925.192,44;534.366
WDOFUT;03/11/2022;11:00:00;5.734,250;5.740,311;5.676,395;5.684,660;36.868.355.876,18;646.017
WDOFUT;03/11/2022;10:00:00;5.689,619;5.740,862;5.685,211;5.734,801;40.078.558.002,89;701.343
WDOFUT;03/11/2022;09:00:00;5.752,433;5.789,901;5.679,150;5.690,170;62.933.378.730,31;1.095.812
WDOFUT;01/11/2022;17:00:00;5.674,742;5.721,577;5.664,824;5.697,333;12.653.626.180,49;222.487
WDOFUT;01/11/2022;16:00:00;5.653,253;5.695,680;5.636,723;5.674,742;24.175.716.641,79;426.501
WDOFUT;01/11/2022;15:00:00;5.656,559;5.672,538;5.644,437;5.653,253;18.136.351.146,85;320.610
WDOFUT;01/11/2022;14:00:00;5.692,374;5.700,639;5.653,253;5.656,559;20.570.288.709,17;362.129
WDOFUT;01/11/2022;13:00:00;5.664,824;5.708,353;5.640,580;5.692,925;29.870.702.342,72;526.935
WDOFUT;01/11/2022;12:00:00;5.705,047;5.706,700;5.663,171;5.665,375;29.704.743.638,99;522.652
WDOFUT;01/11/2022;11:00:00;5.738,107;5.762,351;5.681,905;5.704,496;48.341.274.250,44;845.324
WDOFUT;01/11/2022;10:00:00;5.714,414;5.749,127;5.708,904;5.738,658;40.431.102.003,17;705.776
WDOFUT;01/11/2022;09:00:00;5.707,802;5.772,820;5.695,680;5.714,414;48.043.894.796,25;839.569
WDOFUT;31/10/2022;17:00:00;5.728,189;5.746,923;5.727,087;5.745,821;8.580.191.186,33;149.610
WDOFUT;31/10/2022;16:00:00;5.727,638;5.748,025;5.725,434;5.727,638;15.889.161.365,27;277.048
WDOFUT;31/10/2022;15:00:00;5.732,046;5.748,025;5.714,414;5.728,189;23.475.323.651,19;409.440
WDOFUT;31/10/2022;14:00:00;5.808,635;5.809,737;5.716,618;5.731,495;34.361.164.229,20;596.031
WDOFUT;31/10/2022;13:00:00;5.819,655;5.826,818;5.804,778;5.808,635;17.055.144.580,18;293.274
WDOFUT;31/10/2022;12:00:00;5.791,003;5.833,981;5.789,901;5.819,655;22.977.805.408,55;395.323
WDOFUT;31/10/2022;11:00:00;5.837,287;5.837,838;5.772,820;5.791,554;41.333.431.340,31;712.688
WDOFUT;31/10/2022;10:00:00;5.925,998;5.933,161;5.827,369;5.837,287;42.875.050.214,51;728.318
WDOFUT;31/10/2022;09:00:00;5.988,260;5.998,178;5.892,938;5.925,998;56.264.758.227,64;948.272
WDOFUT;28/10/2022;17:00:00;5.870,905;5.875,887;5.847,103;5.869,245;10.219.117.544,66;174.378
WDOFUT;28/10/2022;16:00:00;5.881,976;5.891,386;5.869,245;5.870,905;13.371.022.383,46;227.358
WDOFUT;28/10/2022;15:00:00;5.907,439;5.912,975;5.881,423;5.882,530;12.505.970.659,34;211.908
WDOFUT;28/10/2022;14:00:00;5.909,653;5.912,421;5.885,297;5.906,886;14.735.736.926,08;249.747
WDOFUT;28/10/2022;13:00:00;5.929,581;5.937,331;5.905,779;5.910,207;15.675.511.673,07;264.745
WDOFUT;28/10/2022;12:00:00;5.909,653;5.936,777;5.897,475;5.930,135;18.003.063.407,29;304.582
